#midplane of a protoplanetary disk, modelled by Jesse Weder & Christoph Mordasini
#p (bar)        T (K)          d (au)
9.802037e-04	1.248901e+03   6.9951379E-002
9.817160e-04	1.249146e+03   7.0155102E-002
9.831460e-04	1.249382e+03   7.0359419E-002
9.844950e-04	1.249609e+03   7.0564330E-002
9.857640e-04	1.249828e+03   7.0769838E-002
9.869543e-04	1.250038e+03   7.0975945E-002
9.880667e-04	1.250240e+03   7.1182652E-002
9.891026e-04	1.250434e+03   7.1389961E-002
9.900630e-04	1.250620e+03   7.1597873E-002
9.909489e-04	1.250798e+03   7.1806391E-002
9.917615e-04	1.250968e+03   7.2015517E-002
9.925017e-04	1.251130e+03   7.2225251E-002
9.931707e-04	1.251285e+03   7.2435597E-002
9.937694e-04	1.251433e+03   7.2646554E-002
9.942990e-04	1.251573e+03   7.2858127E-002
9.947603e-04	1.251706e+03   7.3070315E-002
9.951545e-04	1.251831e+03   7.3283122E-002
9.954825e-04	1.251950e+03   7.3496548E-002
9.957453e-04	1.252062e+03   7.3710596E-002
9.959438e-04	1.252167e+03   7.3925267E-002
9.960791e-04	1.252265e+03   7.4140563E-002
9.961521e-04	1.252356e+03   7.4356486E-002
9.961637e-04	1.252441e+03   7.4573039E-002
9.961148e-04	1.252520e+03   7.4790222E-002
9.960064e-04	1.252592e+03   7.5008037E-002
9.958394e-04	1.252658e+03   7.5226487E-002
9.956147e-04	1.252718e+03   7.5445573E-002
9.953332e-04	1.252771e+03   7.5665297E-002
9.949957e-04	1.252819e+03   7.5885661E-002
9.946031e-04	1.252861e+03   7.6106666E-002
9.941564e-04	1.252897e+03   7.6328316E-002
9.936563e-04	1.252927e+03   7.6550610E-002
9.931037e-04	1.252951e+03   7.6773553E-002
9.924994e-04	1.252970e+03   7.6997144E-002
9.918442e-04	1.252983e+03   7.7221387E-002
9.911390e-04	1.252990e+03   7.7446283E-002
9.903846e-04	1.252993e+03   7.7671834E-002
9.895817e-04	1.252989e+03   7.7898041E-002
9.887314e-04	1.252981e+03   7.8124908E-002
9.878342e-04	1.252968e+03   7.8352435E-002
9.868910e-04	1.252950e+03   7.8580625E-002
9.859026e-04	1.252928e+03   7.8809479E-002
9.848696e-04	1.252900e+03   7.9039000E-002
9.837928e-04	1.252867e+03   7.9269189E-002
9.826729e-04	1.252830e+03   7.9500049E-002
9.815107e-04	1.252788e+03   7.9731581E-002
9.803068e-04	1.252741e+03   7.9963787E-002
9.790620e-04	1.252689e+03   8.0196670E-002
9.777770e-04	1.252633e+03   8.0430231E-002
9.764524e-04	1.252572e+03   8.0664472E-002
9.750889e-04	1.252507e+03   8.0899395E-002
9.736873e-04	1.252437e+03   8.1135003E-002
9.722481e-04	1.252363e+03   8.1371296E-002
9.707721e-04	1.252284e+03   8.1608278E-002
9.692599e-04	1.252201e+03   8.1845950E-002
9.677122e-04	1.252114e+03   8.2084314E-002
9.661295e-04	1.252023e+03   8.2323373E-002
9.645126e-04	1.251928e+03   8.2563127E-002
9.628619e-04	1.251828e+03   8.2803580E-002
9.611783e-04	1.251724e+03   8.3044733E-002
9.594622e-04	1.251617e+03   8.3286589E-002
9.577143e-04	1.251505e+03   8.3529148E-002
9.559351e-04	1.251389e+03   8.3772415E-002
9.541253e-04	1.251270e+03   8.4016389E-002
9.522855e-04	1.251147e+03   8.4261075E-002
9.504161e-04	1.251020e+03   8.4506472E-002
9.485178e-04	1.250889e+03   8.4752585E-002
9.465911e-04	1.250754e+03   8.4999414E-002
9.446367e-04	1.250616e+03   8.5246962E-002
9.426549e-04	1.250474e+03   8.5495232E-002
9.406464e-04	1.250329e+03   8.5744224E-002
9.386117e-04	1.250179e+03   8.5993941E-002
9.365514e-04	1.250027e+03   8.6244386E-002
9.344659e-04	1.249871e+03   8.6495559E-002
9.323558e-04	1.249711e+03   8.6747465E-002
9.302215e-04	1.249549e+03   8.7000104E-002
9.280636e-04	1.249382e+03   8.7253479E-002
9.258826e-04	1.249213e+03   8.7507592E-002
9.236790e-04	1.249040e+03   8.7762445E-002
9.214531e-04	1.248864e+03   8.8018040E-002
9.192056e-04	1.248685e+03   8.8274379E-002
9.169369e-04	1.248502e+03   8.8531465E-002
9.146475e-04	1.248317e+03   8.8789300E-002
9.123377e-04	1.248128e+03   8.9047885E-002
9.100081e-04	1.247936e+03   8.9307224E-002
9.076591e-04	1.247741e+03   8.9567318E-002
9.052912e-04	1.247543e+03   8.9828170E-002
9.029048e-04	1.247342e+03   9.0089781E-002
9.005003e-04	1.247138e+03   9.0352154E-002
8.980781e-04	1.246931e+03   9.0615291E-002
8.956387e-04	1.246722e+03   9.0879195E-002
8.931825e-04	1.246509e+03   9.1143867E-002
8.907098e-04	1.246294e+03   9.1409310E-002
8.882212e-04	1.246075e+03   9.1675526E-002
8.857170e-04	1.245854e+03   9.1942517E-002
8.831975e-04	1.245631e+03   9.2210286E-002
8.806632e-04	1.245404e+03   9.2478835E-002
8.781145e-04	1.245175e+03   9.2748166E-002
8.755517e-04	1.244943e+03   9.3018281E-002
8.729752e-04	1.244708e+03   9.3289183E-002
8.703854e-04	1.244471e+03   9.3560874E-002
8.677826e-04	1.244232e+03   9.3833356E-002
8.651672e-04	1.243989e+03   9.4106631E-002
8.625396e-04	1.243744e+03   9.4380703E-002
8.599001e-04	1.243497e+03   9.4655573E-002
8.572491e-04	1.243247e+03   9.4931243E-002
8.545868e-04	1.242995e+03   9.5207716E-002
8.519136e-04	1.242740e+03   9.5484994E-002
8.492299e-04	1.242483e+03   9.5763080E-002
8.465360e-04	1.242223e+03   9.6041976E-002
8.438322e-04	1.241961e+03   9.6321684E-002
8.411188e-04	1.241697e+03   9.6602207E-002
8.383962e-04	1.241430e+03   9.6883546E-002
8.356646e-04	1.241161e+03   9.7165705E-002
8.329243e-04	1.240889e+03   9.7448686E-002
8.301757e-04	1.240616e+03   9.7732491E-002
8.274191e-04	1.240340e+03   9.8017122E-002
8.246547e-04	1.240062e+03   9.8302582E-002
8.218828e-04	1.239782e+03   9.8588874E-002
8.191037e-04	1.239499e+03   9.8875999E-002
8.163178e-04	1.239215e+03   9.9163961E-002
8.135252e-04	1.238928e+03   9.9452761E-002
8.107262e-04	1.238639e+03   9.9742403E-002
8.079212e-04	1.238348e+03   1.0003289E-001
8.051104e-04	1.238055e+03   1.0032422E-001
8.022940e-04	1.237760e+03   1.0061640E-001
7.994723e-04	1.237463e+03   1.0090943E-001
7.966455e-04	1.237163e+03   1.0120331E-001
7.938140e-04	1.236862e+03   1.0149805E-001
7.909779e-04	1.236559e+03   1.0179365E-001
7.881375e-04	1.236254e+03   1.0209011E-001
7.852931e-04	1.235947e+03   1.0238743E-001
7.824448e-04	1.235637e+03   1.0268562E-001
7.795929e-04	1.235326e+03   1.0298468E-001
7.767377e-04	1.235014e+03   1.0328460E-001
7.738793e-04	1.234699e+03   1.0358540E-001
7.710180e-04	1.234382e+03   1.0388708E-001
7.681541e-04	1.234063e+03   1.0418964E-001
7.652876e-04	1.233743e+03   1.0449307E-001
7.624189e-04	1.233421e+03   1.0479739E-001
7.595482e-04	1.233097e+03   1.0510260E-001
7.566756e-04	1.232771e+03   1.0540870E-001
7.538014e-04	1.232444e+03   1.0571568E-001
7.509257e-04	1.232114e+03   1.0602356E-001
7.480488e-04	1.231783e+03   1.0633234E-001
7.451708e-04	1.231451e+03   1.0664202E-001
7.422920e-04	1.231116e+03   1.0695260E-001
7.394125e-04	1.230780e+03   1.0726408E-001
7.365326e-04	1.230442e+03   1.0757647E-001
7.336523e-04	1.230103e+03   1.0788977E-001
7.307720e-04	1.229762e+03   1.0820399E-001
7.278917e-04	1.229419e+03   1.0851911E-001
7.250117e-04	1.229074e+03   1.0883516E-001
7.221320e-04	1.228728e+03   1.0915213E-001
7.192530e-04	1.228381e+03   1.0947002E-001
7.163747e-04	1.228031e+03   1.0978883E-001
7.134973e-04	1.227681e+03   1.1010857E-001
7.106210e-04	1.227328e+03   1.1042925E-001
7.077459e-04	1.226974e+03   1.1075086E-001
7.048723e-04	1.226619e+03   1.1107340E-001
7.020001e-04	1.226262e+03   1.1139689E-001
6.991297e-04	1.225904e+03   1.1172132E-001
6.962611e-04	1.225544e+03   1.1204669E-001
6.933946e-04	1.225182e+03   1.1237301E-001
6.905301e-04	1.224819e+03   1.1270028E-001
6.876680e-04	1.224455e+03   1.1302850E-001
6.848082e-04	1.224089e+03   1.1335768E-001
6.819510e-04	1.223722e+03   1.1368781E-001
6.790966e-04	1.223354e+03   1.1401891E-001
6.762449e-04	1.222984e+03   1.1435098E-001
6.733962e-04	1.222612e+03   1.1468401E-001
6.705506e-04	1.222239e+03   1.1501801E-001
6.677082e-04	1.221865e+03   1.1535298E-001
6.648692e-04	1.221490e+03   1.1568893E-001
6.620336e-04	1.221113e+03   1.1602585E-001
6.592016e-04	1.220735e+03   1.1636376E-001
6.563733e-04	1.220355e+03   1.1670266E-001
6.535488e-04	1.219975e+03   1.1704253E-001
6.507282e-04	1.219592e+03   1.1738340E-001
6.479116e-04	1.219209e+03   1.1772526E-001
6.450993e-04	1.218824e+03   1.1806812E-001
6.422911e-04	1.218438e+03   1.1841198E-001
6.394874e-04	1.218051e+03   1.1875684E-001
6.366881e-04	1.217663e+03   1.1910270E-001
6.338934e-04	1.217273e+03   1.1944957E-001
6.311033e-04	1.216882e+03   1.1979745E-001
6.283180e-04	1.216490e+03   1.2014634E-001
6.255376e-04	1.216097e+03   1.2049625E-001
6.227621e-04	1.215702e+03   1.2084717E-001
6.199917e-04	1.215306e+03   1.2119912E-001
6.172264e-04	1.214909e+03   1.2155210E-001
6.144664e-04	1.214511e+03   1.2190610E-001
6.117117e-04	1.214112e+03   1.2226113E-001
6.089624e-04	1.213711e+03   1.2261720E-001
6.062186e-04	1.213310e+03   1.2297430E-001
6.034803e-04	1.212907e+03   1.2333245E-001
6.007477e-04	1.212504e+03   1.2369164E-001
5.980209e-04	1.212099e+03   1.2405187E-001
5.952998e-04	1.211693e+03   1.2441315E-001
5.925847e-04	1.211285e+03   1.2477549E-001
5.898755e-04	1.210877e+03   1.2513888E-001
5.871724e-04	1.210468e+03   1.2550333E-001
5.844754e-04	1.210058e+03   1.2586884E-001
5.817845e-04	1.209646e+03   1.2623541E-001
5.790999e-04	1.209234e+03   1.2660305E-001
5.764216e-04	1.208820e+03   1.2697176E-001
5.737497e-04	1.208406e+03   1.2734155E-001
5.710842e-04	1.207990e+03   1.2771241E-001
5.684253e-04	1.207573e+03   1.2808436E-001
5.657729e-04	1.207156e+03   1.2845738E-001
5.631272e-04	1.206737e+03   1.2883150E-001
5.604881e-04	1.206318e+03   1.2920670E-001
5.578558e-04	1.205897e+03   1.2958299E-001
5.552303e-04	1.205476e+03   1.2996039E-001
5.526117e-04	1.205053e+03   1.3033888E-001
5.500000e-04	1.204630e+03   1.3071847E-001
5.473952e-04	1.204205e+03   1.3109917E-001
5.447975e-04	1.203780e+03   1.3148097E-001
5.422069e-04	1.203353e+03   1.3186389E-001
5.396233e-04	1.202926e+03   1.3224793E-001
5.370470e-04	1.202498e+03   1.3263308E-001
5.344778e-04	1.202069e+03   1.3301935E-001
5.319159e-04	1.201639e+03   1.3340675E-001
5.293613e-04	1.201208e+03   1.3379528E-001
5.268140e-04	1.200776e+03   1.3418494E-001
5.242741e-04	1.200343e+03   1.3457573E-001
5.217417e-04	1.199910e+03   1.3496766E-001
5.192167e-04	1.199475e+03   1.3536074E-001
5.166993e-04	1.199040e+03   1.3575495E-001
5.141893e-04	1.198604e+03   1.3615032E-001
5.116870e-04	1.198167e+03   1.3654684E-001
5.091923e-04	1.197729e+03   1.3694451E-001
5.067052e-04	1.197290e+03   1.3734334E-001
5.042258e-04	1.196850e+03   1.3774333E-001
5.017541e-04	1.196410e+03   1.3814449E-001
4.992902e-04	1.195969e+03   1.3854682E-001
4.968341e-04	1.195527e+03   1.3895031E-001
4.943857e-04	1.195084e+03   1.3935498E-001
4.919452e-04	1.194640e+03   1.3976084E-001
4.895126e-04	1.194196e+03   1.4016787E-001
4.870878e-04	1.193750e+03   1.4057609E-001
4.846710e-04	1.193304e+03   1.4098549E-001
4.822621e-04	1.192858e+03   1.4139609E-001
4.798612e-04	1.192410e+03   1.4180789E-001
4.774683e-04	1.191962e+03   1.4222088E-001
4.750834e-04	1.191513e+03   1.4263508E-001
4.727065e-04	1.191063e+03   1.4305048E-001
4.703377e-04	1.190612e+03   1.4346710E-001
4.679769e-04	1.190161e+03   1.4388492E-001
4.656243e-04	1.189709e+03   1.4430397E-001
4.632797e-04	1.189256e+03   1.4472423E-001
4.609433e-04	1.188803e+03   1.4514572E-001
4.586151e-04	1.188348e+03   1.4556843E-001
4.562950e-04	1.187893e+03   1.4599238E-001
4.539831e-04	1.187438e+03   1.4641756E-001
4.516793e-04	1.186981e+03   1.4684398E-001
4.493838e-04	1.186524e+03   1.4727164E-001
4.470965e-04	1.186066e+03   1.4770055E-001
4.448175e-04	1.185608e+03   1.4813070E-001
4.425466e-04	1.185149e+03   1.4856211E-001
4.402841e-04	1.184689e+03   1.4899478E-001
4.380297e-04	1.184229e+03   1.4942870E-001
4.357837e-04	1.183768e+03   1.4986389E-001
4.335460e-04	1.183306e+03   1.5030035E-001
4.313165e-04	1.182843e+03   1.5073807E-001
4.290954e-04	1.182380e+03   1.5117708E-001
4.268825e-04	1.181917e+03   1.5161736E-001
4.246780e-04	1.181453e+03   1.5205892E-001
4.224818e-04	1.180987e+03   1.5250177E-001
4.202939e-04	1.180522e+03   1.5294591E-001
4.181143e-04	1.180056e+03   1.5339134E-001
4.159431e-04	1.179589e+03   1.5383807E-001
4.137802e-04	1.179121e+03   1.5428610E-001
4.116257e-04	1.178653e+03   1.5473544E-001
4.094795e-04	1.178185e+03   1.5518608E-001
4.073416e-04	1.177716e+03   1.5563804E-001
4.052121e-04	1.177246e+03   1.5609131E-001
4.030909e-04	1.176775e+03   1.5654590E-001
4.009781e-04	1.176304e+03   1.5700182E-001
3.988736e-04	1.175833e+03   1.5745906E-001
3.967775e-04	1.175361e+03   1.5791764E-001
3.946897e-04	1.174888e+03   1.5837755E-001
3.926102e-04	1.174415e+03   1.5883880E-001
3.905391e-04	1.173941e+03   1.5930140E-001
3.884763e-04	1.173466e+03   1.5976534E-001
3.864219e-04	1.172991e+03   1.6023063E-001
3.843758e-04	1.172516e+03   1.6069728E-001
3.823380e-04	1.172040e+03   1.6116529E-001
3.803085e-04	1.171563e+03   1.6163466E-001
3.782874e-04	1.171086e+03   1.6210539E-001
3.762745e-04	1.170608e+03   1.6257750E-001
3.742700e-04	1.170130e+03   1.6305098E-001
3.722738e-04	1.169651e+03   1.6352584E-001
3.702858e-04	1.169172e+03   1.6400209E-001
3.683062e-04	1.168693e+03   1.6447972E-001
3.663348e-04	1.168212e+03   1.6495874E-001
3.643716e-04	1.167732e+03   1.6543916E-001
3.624168e-04	1.167250e+03   1.6592098E-001
3.604702e-04	1.166769e+03   1.6640420E-001
3.585318e-04	1.166286e+03   1.6688883E-001
3.566017e-04	1.165804e+03   1.6737486E-001
3.546798e-04	1.165321e+03   1.6786232E-001
3.527661e-04	1.164837e+03   1.6835119E-001
3.508606e-04	1.164353e+03   1.6884149E-001
3.489633e-04	1.163868e+03   1.6933322E-001
3.470742e-04	1.163383e+03   1.6982637E-001
3.451932e-04	1.162898e+03   1.7032097E-001
3.433205e-04	1.162412e+03   1.7081700E-001
3.414558e-04	1.161925e+03   1.7131448E-001
3.395993e-04	1.161438e+03   1.7181341E-001
3.377509e-04	1.160951e+03   1.7231379E-001
3.359106e-04	1.160463e+03   1.7281563E-001
3.340784e-04	1.159975e+03   1.7331893E-001
3.322543e-04	1.159486e+03   1.7382369E-001
3.304383e-04	1.158997e+03   1.7432993E-001
3.286303e-04	1.158507e+03   1.7483764E-001
3.268303e-04	1.158017e+03   1.7534683E-001
3.250384e-04	1.157527e+03   1.7585750E-001
3.232544e-04	1.157036e+03   1.7636966E-001
3.214785e-04	1.156545e+03   1.7688331E-001
3.197105e-04	1.156053e+03   1.7739846E-001
3.179506e-04	1.155561e+03   1.7791510E-001
3.161985e-04	1.155069e+03   1.7843325E-001
3.144544e-04	1.154576e+03   1.7895291E-001
3.127181e-04	1.154083e+03   1.7947409E-001
3.109898e-04	1.153589e+03   1.7999678E-001
3.092694e-04	1.153095e+03   1.8052099E-001
3.075568e-04	1.152601e+03   1.8104673E-001
3.058521e-04	1.152106e+03   1.8157401E-001
3.041552e-04	1.151611e+03   1.8210281E-001
3.024661e-04	1.151115e+03   1.8263316E-001
3.007848e-04	1.150619e+03   1.8316505E-001
2.991112e-04	1.150123e+03   1.8369849E-001
2.974455e-04	1.149626e+03   1.8423349E-001
2.957874e-04	1.149129e+03   1.8477004E-001
2.941371e-04	1.148632e+03   1.8530816E-001
2.924945e-04	1.148134e+03   1.8584784E-001
2.908595e-04	1.147636e+03   1.8638909E-001
2.892323e-04	1.147138e+03   1.8693192E-001
2.876126e-04	1.146639e+03   1.8747633E-001
2.860006e-04	1.146140e+03   1.8802233E-001
2.843961e-04	1.145641e+03   1.8856992E-001
2.827993e-04	1.145141e+03   1.8911910E-001
2.812100e-04	1.144641e+03   1.8966988E-001
2.796283e-04	1.144140e+03   1.9022227E-001
2.780540e-04	1.143639e+03   1.9077626E-001
2.764873e-04	1.143138e+03   1.9133187E-001
2.749280e-04	1.142637e+03   1.9188909E-001
2.733762e-04	1.142135e+03   1.9244794E-001
2.718319e-04	1.141633e+03   1.9300842E-001
2.702949e-04	1.141131e+03   1.9357053E-001
2.687654e-04	1.140628e+03   1.9413427E-001
2.672432e-04	1.140125e+03   1.9469966E-001
2.657284e-04	1.139622e+03   1.9526669E-001
2.642209e-04	1.139118e+03   1.9583538E-001
2.627207e-04	1.138614e+03   1.9640572E-001
2.612277e-04	1.138110e+03   1.9697772E-001
2.597421e-04	1.137605e+03   1.9755139E-001
2.582637e-04	1.137100e+03   1.9812673E-001
2.567925e-04	1.136595e+03   1.9870374E-001
2.553285e-04	1.136090e+03   1.9928244E-001
2.538717e-04	1.135584e+03   1.9986282E-001
2.524220e-04	1.135078e+03   2.0044489E-001
2.509795e-04	1.134572e+03   2.0102866E-001
2.495440e-04	1.134065e+03   2.0161412E-001
2.481157e-04	1.133558e+03   2.0220129E-001
2.466944e-04	1.133051e+03   2.0279017E-001
2.452802e-04	1.132544e+03   2.0338077E-001
2.438729e-04	1.132036e+03   2.0397309E-001
2.424727e-04	1.131528e+03   2.0456713E-001
2.410794e-04	1.131020e+03   2.0516290E-001
2.396931e-04	1.130511e+03   2.0576041E-001
2.383137e-04	1.130002e+03   2.0635965E-001
2.369412e-04	1.129493e+03   2.0696064E-001
2.355756e-04	1.128984e+03   2.0756339E-001
2.342168e-04	1.128475e+03   2.0816788E-001
2.328649e-04	1.127965e+03   2.0877414E-001
2.315197e-04	1.127455e+03   2.0938217E-001
2.301814e-04	1.126944e+03   2.0999196E-001
2.288498e-04	1.126434e+03   2.1060353E-001
2.275249e-04	1.125923e+03   2.1121688E-001
2.262068e-04	1.125412e+03   2.1183202E-001
2.248953e-04	1.124900e+03   2.1244895E-001
2.235905e-04	1.124389e+03   2.1306767E-001
2.222923e-04	1.123877e+03   2.1368820E-001
2.210008e-04	1.123365e+03   2.1431054E-001
2.197158e-04	1.122853e+03   2.1493469E-001
2.184375e-04	1.122340e+03   2.1556065E-001
2.171656e-04	1.121828e+03   2.1618844E-001
2.159003e-04	1.121315e+03   2.1681806E-001
2.146415e-04	1.120802e+03   2.1744951E-001
2.133891e-04	1.120288e+03   2.1808280E-001
2.121432e-04	1.119775e+03   2.1871793E-001
2.109037e-04	1.119261e+03   2.1935491E-001
2.096707e-04	1.118747e+03   2.1999375E-001
2.084440e-04	1.118233e+03   2.2063445E-001
2.072236e-04	1.117718e+03   2.2127702E-001
2.060096e-04	1.117204e+03   2.2192145E-001
2.048019e-04	1.116689e+03   2.2256776E-001
2.036004e-04	1.116174e+03   2.2321596E-001
2.024052e-04	1.115658e+03   2.2386604E-001
2.012163e-04	1.115143e+03   2.2451802E-001
2.000335e-04	1.114627e+03   2.2517190E-001
1.988570e-04	1.114111e+03   2.2582768E-001
1.976866e-04	1.113595e+03   2.2648536E-001
1.965223e-04	1.113079e+03   2.2714497E-001
1.953641e-04	1.112562e+03   2.2780650E-001
1.942120e-04	1.112046e+03   2.2846995E-001
1.930660e-04	1.111529e+03   2.2913533E-001
1.919260e-04	1.111012e+03   2.2980266E-001
1.907921e-04	1.110495e+03   2.3047192E-001
1.896641e-04	1.109977e+03   2.3114314E-001
1.885421e-04	1.109460e+03   2.3181631E-001
1.874260e-04	1.108942e+03   2.3249144E-001
1.863158e-04	1.108424e+03   2.3316853E-001
1.852116e-04	1.107906e+03   2.3384760E-001
1.841131e-04	1.107388e+03   2.3452865E-001
1.830206e-04	1.106869e+03   2.3521168E-001
1.819338e-04	1.106350e+03   2.3589670E-001
1.808529e-04	1.105832e+03   2.3658371E-001
1.797777e-04	1.105312e+03   2.3727273E-001
1.787083e-04	1.104793e+03   2.3796375E-001
1.776446e-04	1.104274e+03   2.3865678E-001
1.765866e-04	1.103755e+03   2.3935183E-001
1.755343e-04	1.103235e+03   2.4004891E-001
1.744876e-04	1.102715e+03   2.4074802E-001
1.734466e-04	1.102195e+03   2.4144916E-001
1.724111e-04	1.101675e+03   2.4215235E-001
1.713812e-04	1.101155e+03   2.4285758E-001
1.703569e-04	1.100634e+03   2.4356486E-001
1.693381e-04	1.100113e+03   2.4427421E-001
1.683249e-04	1.099593e+03   2.4498562E-001
1.673171e-04	1.099072e+03   2.4569911E-001
1.663147e-04	1.098551e+03   2.4641467E-001
1.653178e-04	1.098029e+03   2.4713232E-001
1.643264e-04	1.097508e+03   2.4785205E-001
1.633403e-04	1.096986e+03   2.4857388E-001
1.623595e-04	1.096465e+03   2.4929782E-001
1.613842e-04	1.095943e+03   2.5002386E-001
1.604141e-04	1.095420e+03   2.5075202E-001
1.594493e-04	1.094898e+03   2.5148230E-001
1.584898e-04	1.094376e+03   2.5221470E-001
1.575356e-04	1.093854e+03   2.5294924E-001
1.565866e-04	1.093331e+03   2.5368592E-001
1.556427e-04	1.092808e+03   2.5442474E-001
1.547041e-04	1.092285e+03   2.5516571E-001
