#test
1.000000e-13	2.520000e+03
1.000000e-13	2.240000e+03
1.000000e-13	2.016000e+03
1.000000e-13	1.832727e+03
1.000000e-13	1.680000e+03
1.000000e-13	1.550769e+03
1.000000e-13	1.440000e+03
1.000000e-13	1.344000e+03
1.000000e-13	1.260000e+03
1.000000e-13	1.185882e+03
1.000000e-13	1.120000e+03
1.000000e-13	1.061053e+03
1.000000e-13	1.008000e+03
1.000000e-13	9.600000e+02
1.000000e-13	9.163636e+02
1.000000e-13	8.765217e+02
1.000000e-13	8.400000e+02
1.000000e-13	8.064000e+02
1.000000e-13	7.753846e+02
1.000000e-13	7.466667e+02
1.000000e-13	7.200000e+02
1.000000e-13	6.951724e+02
1.000000e-13	6.720000e+02
1.000000e-13	6.503226e+02
1.000000e-13	6.300000e+02
1.000000e-13	6.109091e+02
1.000000e-13	5.929412e+02
1.000000e-13	5.760000e+02
1.000000e-13	5.600000e+02
1.000000e-13	5.448649e+02
1.000000e-13	5.305263e+02
1.000000e-13	5.169231e+02
1.000000e-13	5.040000e+02
1.000000e-13	4.917073e+02
1.000000e-13	4.800000e+02
1.000000e-13	4.688372e+02
1.000000e-13	4.581818e+02
1.000000e-13	4.480000e+02
1.000000e-13	4.382609e+02
1.000000e-13	4.289362e+02
1.000000e-13	4.200000e+02
1.000000e-13	4.114286e+02
1.000000e-13	4.032000e+02
1.000000e-13	3.952941e+02
1.000000e-13	3.876923e+02
1.000000e-13	3.803774e+02
1.000000e-13	3.733333e+02
1.000000e-13	3.665455e+02
1.000000e-13	3.600000e+02
1.000000e-13	3.536842e+02
1.000000e-13	3.475862e+02
1.000000e-13	3.416949e+02
1.000000e-13	3.360000e+02
1.000000e-13	3.304918e+02
1.000000e-13	3.251613e+02
1.000000e-13	3.200000e+02
1.000000e-13	3.150000e+02
1.000000e-13	3.101538e+02
1.000000e-13	3.054545e+02
1.000000e-13	3.008955e+02
1.000000e-13	2.964706e+02
1.000000e-13	2.921739e+02
1.000000e-13	2.880000e+02
1.000000e-13	2.839437e+02
1.000000e-13	2.800000e+02
1.000000e-13	2.761644e+02
1.000000e-13	2.724324e+02
1.000000e-13	2.688000e+02
1.000000e-13	2.652632e+02
1.000000e-13	2.618182e+02
1.000000e-13	2.584615e+02
1.000000e-13	2.551899e+02
1.000000e-13	2.520000e+02
1.000000e-13	2.488889e+02
1.000000e-13	2.458537e+02
1.000000e-13	2.428916e+02
1.000000e-13	2.400000e+02
1.000000e-13	2.371765e+02
1.000000e-13	2.344186e+02
1.000000e-13	2.317241e+02
1.000000e-13	2.290909e+02
1.000000e-13	2.265169e+02
1.000000e-13	2.240000e+02
1.000000e-13	2.215385e+02
1.000000e-13	2.191304e+02
1.000000e-13	2.167742e+02
1.000000e-13	2.144681e+02
1.000000e-13	2.122105e+02
1.000000e-13	2.100000e+02
1.000000e-13	2.078351e+02
1.000000e-13	2.057143e+02
1.000000e-13	2.036364e+02
1.000000e-13	2.016000e+02
1.000000e-13	1.996040e+02
1.000000e-13	1.976471e+02
1.000000e-13	1.957282e+02
1.000000e-13	1.938462e+02
