#P (bar)        	T(k)            	n_<tot> (cm-3)  	n_g (cm-3)      	m (u)           	e-              	Al              	Ar              	C               	Ca              	Cl              	Co              	Cr              	Cu              	F               	Fe              	Ge              	H               	He              	K               	Mg              	Mn              	N               	Na              	Ne              	Ni              	O               	P               	S               	Si              	Ti              	V               	Zn              	Al1Cl1          	Al1Cl1F1        	Al1Cl1F2        	Al1Cl1O1        	Al1Cl2          	Al1Cl2F1        	Al1Cl3          	Al1F1           	Al1F1O1         	Al1F2           	Al1F2O1         	Al1F3           	Al1F4Na1        	Al1H1           	Al1H1O1_1       	Al1H1O1_2       	Al1H1O2         	Al1N1           	Al1O1           	Al1O2           	Al1S1           	Al2             	Al2Cl6          	Al2F6           	Al2O1           	Al2O2           	C1Al1           	C1Cl1           	C1Cl1F1O1       	C1Cl1F3         	C1Cl1N1         	C1Cl1O1         	C1Cl2           	C1Cl2F2         	C1Cl2O1         	C1Cl3           	C1Cl3F1         	C1Cl4           	C1F1            	C1F1N1          	C1F1O1          	C1F2            	C1F2O1          	C1F3            	C1F4            	C1F4O1          	C1F8S1          	C1H1            	C1H1Cl1         	C1H1Cl3         	C1H1F1          	C1H1F1O1        	C1H1F3          	C1H1N1_1        	C1H1N1_2        	C1H1N1O1        	C1H1O1          	C1H1P1          	C1H2            	C1H2Cl2         	C1H2Cl1F1       	C1H2F2          	C1H2O1          	C1H3            	C1H3Cl1         	C1H3F1          	C1H4            	C1H4O2          	C1K1N1          	C1N1            	C1N1Na1         	C1N1O1          	C1N2_cnn        	C1N2_ncn        	C1O1            	C1O1S1          	C1O2            	C1P1            	C1S1            	C1S2            	C1Si1           	C1Si2           	C2              	C2Cl2           	C2Cl4           	C2Cl6           	C2Cr1           	C2F2            	C2F3N1          	C2F4            	C2F6            	C2H1            	C2H1Cl1         	C2H1F1          	C2H2            	C2H2O2          	C2H2O4          	C2H3Cl1O2       	C2H4            	C2H4O1          	C2H4O3          	C2H6O2          	C2K2N2          	C2N1            	C2N1O1          	C2N2            	C2N2Na2         	C2Si1           	C2Si2           	C2O1            	C2Ti1           	C2V1            	C3              	C3H1            	C3N2O1          	C3O2            	C4              	C4H6O4          	C4N2            	C4Ni1O4         	C4Ti1           	C4V1            	C5              	C5Fe1O5         	Ca1Cl1          	Ca1Cl2          	Ca1F1           	Ca1F2           	Ca1H1           	Ca1H1O1         	Ca1H2O2         	Ca1O1           	Ca1S1           	Ca2             	Cl1Co1          	Cl1Cu1          	Cl1F1           	Cl1F1Mg1        	Cl1F1O2S1       	Cl1F1O3         	Cl1F2O1P1       	Cl1F3           	Cl1F3Si1        	Cl1F5           	Cl1F5S1         	Cl1Fe1          	Cl1H1           	C1H1Cl1F2       	C1H1Cl2F1       	Cl1H1O1         	Cl1H3Si1        	Cl1K1           	Cl1Mg1          	Cl1N1O1         	Cl1N1O2         	Cl1Na1          	Cl1Ni1          	Cl1O1           	Cl1O1Ti1        	Cl1O2           	Cl1O3           	Cl1P1           	Cl1S1           	Cl1S2           	Cl1Si1          	Cl1Ti1          	Cl2             	Cl2Co1          	Cl2F1O1P1       	Cl2Fe1          	Cl2H2Si1        	Cl2K2           	Cl2Mg1          	Cl2Na2          	Cl2Ni1          	Cl2O1_clocl     	Cl2O1_clclo     	Cl2O1Ti1        	Cl2O2_clo2cl    	Cl2O2_cloclo    	Cl2O2S1         	Cl2S1           	Cl2Si1          	Cl2Ti1          	Cl3Co1          	Cl3Cu3          	Cl3F1Si1        	Cl3Fe1          	Cl3H1Si1        	Cl3O1P1         	Cl3P1           	Cl3P1S1         	Cl3Si1          	Cl3Ti1          	Cl4Co2          	Cl4Fe2          	Cl4Mg2          	Cl4Si1          	Cl4Ti1          	Cl5P1           	Cl6Fe2          	Co1F2           	Cr1H1           	Cr1N1           	Cr1O1           	Cr1O2           	Cr1O3           	Cu1F1           	Cu1F2           	Cu1H1           	Cu1O1           	Cu1S1           	Cu2             	F1Fe1           	F1H1            	F1H1O1          	F1H1O3S1        	F1H3Si1         	F1K1            	F1Mg1           	F1N1            	F1N1O1          	F1N1O2          	F1N1O3          	F1Na1           	F1O1            	F1O1Ti1         	F1O2_ofo        	F1O2_foo        	F1P1            	F1P1S1          	F1S1            	F1Si1           	F1Ti1           	F2              	F2Fe1           	F2H2            	F2H2Si1         	F2K2            	F2Mg1           	F2N1            	F2N2cis         	F2N2trans       	F2Na2           	F2O1            	F2O1S1          	F2O1Si1         	F2O1Ti1         	F2O2            	F2O2S1          	F2P1            	F2S1            	F2S2_1          	F2S2_2          	F2Si1           	F2Ti1           	F3Fe1           	F3H1Si1         	F3H3            	F3N1            	F3N1O1          	F3O1P1          	F3P1            	F3P1S1          	F3S1            	F3Si1           	F3Ti1           	F4H4            	F4Mg2           	F4N2            	F4S1            	F4Si1           	F4Ti1           	F5H5            	F5P1            	F5S1            	F6H6            	F6S1            	F7H7            	F10S2           	Fe1H1           	Fe1H2O2         	Fe1O1           	Fe1S1           	H1K1            	H1K1O1          	H1Mg1           	H1Mg1O1         	H1Mn1           	H1N1            	H1N1O1          	H1N1O2cis       	H1N1O2trans     	H1N1O3          	H1Na1           	H1Na1O1         	H1Ni1           	H1O1            	H1O2            	H1P1            	H1S1            	H1Si1           	H1Ti1           	H2              	H2K2O2          	H2Mg1O2         	H2N1            	H2N2            	H2Na2O2         	H2O1            	H2O2            	H2O4S1          	H2P1            	H2S1            	H2Si1           	H3N1            	H3P1            	H3Si1           	H4N2            	H4Si1           	K1O1            	K2              	K2O4S1          	Mg1N1           	Mg1O1           	Mg1S1           	Mg2             	Mn1O1           	Mn1S1           	N1O1            	N1O2            	N1O3            	N1P1            	N1S1            	N1Si1           	N1Si2           	N1Ti1           	N1V1            	N2              	N2O1            	N2O3            	N2O4            	N2O5            	N3              	Na1O1           	Na2             	Na2O4S1         	Ni1O1           	Ni1S1           	O1P1            	O1S1            	O1S2            	O1Si1           	O1Ti1           	O1V1            	O2              	O2P1            	O2S1            	O2Si1           	O2Ti1           	O2V1            	O3              	O3S1            	O6P4            	O10P4           	P1S1            	P2              	P4              	P4S3            	S1Si1           	S1Ti1           	S2              	S3              	S4              	S5              	S6              	S7              	S8              	Si2             	Si3             	Al1+            	Al1-            	Al1Cl1+         	Al1Cl1F1+       	Al1Cl2+         	Al1Cl2-         	Al1F1+          	Al1F2+          	Al1F2-          	Al1F2O1-        	Al1F4-          	Al1H1O1+        	Al1H1O1-        	Al1O1+          	Al1O1-          	Al1O2-          	Al2O1+          	Al2O2+          	Ar1+            	C1+             	C1-             	C1F1+           	C1F2+           	C1F3+           	C1H1+           	C1H1-           	C1H1O1+         	C1N1+           	C1N1-           	C1O2-           	C2-             	Ca1+            	Ca1-            	Ca1H1O1+        	Cl1+            	Cl1Mg1+         	Cl1S1+          	Cl1-            	Cl2S1+          	Co1+            	Co1-            	Cr1+            	Cr1-            	Cu1+            	Cu1-            	F1+             	F1-             	F1Mg1+          	F1P1+           	F1P1-           	F1S1+           	F1S1-           	F2K1-           	F2Mg1+          	F2Na1-          	F2P1+           	F2P1-           	F2S1+           	F2S1-           	F3S1+           	F3S1-           	F4S1+           	F4S1-           	F5S1+           	F5S1-           	F6S1-           	Fe1+            	Fe1-            	H1+             	H1-             	H1K1O1+         	H1Mg1O1+        	H1Na1O1+        	H1O1+           	H1O1-           	H1S1-           	H1Si1+          	H2+             	H2-             	H3O1+           	He1+            	K1+             	K1-             	K1O1-           	Mg1+            	Mn1+            	N1+             	N1-             	N1O1+           	N1O2-           	N2+             	N2-             	N2O1+           	Na1+            	Na1-            	Na1O1-          	Ne1+            	Ni1+            	Ni1-            	O1+             	O1-             	O2+             	O2-             	P1+             	P1-             	S1+             	S1-             	Si1+            	Si1-            	Ti1+            	Ti1-            	V1+             	V1-             	Zn1+            	Zn1-
1.7783000000e-04	2.2270000000e+02	1.0740726275e+16	5.7836378123e+15	2.3371901895e+00	3.8392358549e-81	6.0847594193e-65	4.2947782537e-06	6.0606752827e-170	1.6427579100e-61	2.4672767356e-81	6.9630917194e-17	7.4634692067e-07	1.4221627409e-34	1.3764521632e-119	5.5383710943e-49	7.6373157393e-09	2.0332125552e-47	1.4552605132e-01	3.7673953659e-32	1.9474654318e-43	1.8823809286e-12	2.1807282938e-112	5.4247556456e-30	1.4552605132e-04	1.2605872479e-13	6.4827095057e-110	7.4212447576e-127	1.4860377696e-66	3.0152227119e-83	1.0683255946e-68	1.4484121855e-62	6.2078432945e-08	9.0950267374e-37	2.0742268206e-43	2.4048017726e-35	5.7877470275e-29	2.0718530283e-44	8.7867543627e-36	2.9557172019e-36	6.4180802300e-35	1.5465540587e-22	5.0112106390e-44	2.9482471671e-08	7.0471469157e-35	2.8319955694e-11	1.5242666796e-52	5.7431031532e-61	6.7410311457e-11	4.7891519228e-06	1.7463499195e-119	1.9686425496e-63	1.3195356423e-88	1.7110070491e-53	1.9123851121e-97	7.6356340534e-54	5.7399130096e-31	4.5109428278e-11	5.7080215600e-14	2.1939147508e-159	1.1107240907e-180	3.3327767060e-135	1.9983195606e-230	3.4123589966e-107	6.2077388699e-109	2.9275646960e-181	1.2653613188e-232	1.3276350526e-135	7.9539175463e-207	4.9283131850e-232	1.6580444973e-229	4.0814525884e-171	1.3966428226e-131	4.7157141070e-132	2.3458790879e-179	4.0125437035e-134	1.0248676314e-222	1.4473228847e-226	0.0000000000e+00	0.0000000000e+00	3.0446502514e-145	3.6597571326e-146	2.4730932111e-169	1.7808624321e-145	2.3322199787e-89	4.1954881567e-175	4.0161274129e-49	2.6714901038e-62	1.4624473835e-54	8.6082377797e-77	1.6353430129e-103	3.0127489438e-101	3.1073405103e-113	3.0308014752e-122	1.2354886496e-126	5.3455298788e-45	4.3573994921e-50	1.1115490225e-58	1.0865883333e-71	4.6019378105e-04	2.7510455200e-110	9.2897247963e-51	3.7158431146e-114	6.2834845544e-48	8.6764994191e-111	3.3800439231e-160	3.0073692714e-134	8.9700795337e-37	8.6749441703e-42	2.0415152529e-32	1.6048109883e-168	3.1932320714e-78	8.2554841360e-52	2.9410842425e-157	5.2429869159e-102	2.2944939154e-209	3.0829114416e-187	1.8927163530e-260	0.0000000000e+00	2.0326821199e-119	6.9400721975e-240	1.0314125484e-240	4.3268043048e-302	0.0000000000e+00	1.3808893369e-129	1.4543890368e-130	3.8988535594e-158	1.6025236647e-76	7.6958698247e-96	2.9921120400e-97	2.2322409435e-112	2.8248546475e-45	3.0816922620e-82	5.5894697830e-80	1.2421343658e-135	3.2077298231e-72	3.3424500523e-154	1.7301525790e-133	3.5292114384e-108	7.2152506656e-60	1.4000338503e-144	5.8268984788e-145	3.6090068988e-141	1.8066809324e-152	2.3370659624e-146	2.3576430481e-216	3.5724233021e-156	2.4813081829e-166	1.0263685135e-125	3.5584278403e-265	1.2103580235e-195	1.7450281150e-184	1.7078766784e-63	2.0171314761e-220	5.8071690465e-219	1.6094169761e-279	2.9462798264e-147	2.6102481789e-55	3.1215610306e-31	2.0877527339e-64	3.7374986149e-54	5.0088361081e-63	2.3764776388e-38	3.7405954859e-06	9.6758833773e-90	3.0441182207e-58	1.1880499327e-125	3.7073339524e-23	1.3395225536e-37	1.3975980624e-150	4.1462232033e-46	1.5122657721e-166	0.0000000000e+00	1.2314599217e-169	0.0000000000e+00	1.6997694944e-62	0.0000000000e+00	0.0000000000e+00	6.3855160088e-71	1.9024809490e-35	8.4358294124e-177	6.0122652267e-175	6.4397879660e-100	1.7338821572e-20	2.2898183282e-21	7.5053390770e-59	1.9770641690e-135	1.8647263766e-188	7.5480728168e-23	2.3641508054e-16	2.5358261483e-136	2.3817707874e-23	2.1173930256e-198	1.3316887475e-281	1.5097271922e-143	3.3475826125e-99	1.9326061329e-91	4.2022102505e-85	1.0433099120e-54	2.0455284104e-114	1.0490960502e-17	4.9255297879e-169	2.4770468112e-41	6.1308370553e-36	4.0385140577e-08	2.9842066815e-39	4.9628826100e-08	1.2594705372e-18	9.3233467707e-194	1.6743770622e-195	3.1678675765e-14	2.6818019998e-267	4.7364044309e-277	1.0730611786e-165	1.3645264581e-120	2.7254716688e-61	6.6889777334e-26	5.5479674428e-64	8.8271293512e-09	1.6872366193e-77	3.2841786264e-77	1.4926344572e-52	2.4905926353e-169	8.9956779385e-171	3.4857844753e-161	7.1322453918e-72	1.6082720313e-17	8.3543131382e-08	1.2626283785e-57	8.0602127324e-49	7.7420387266e-72	1.3931627883e-27	2.6789683525e-280	1.4074717003e-130	1.2586643667e-52	7.9036280719e-17	1.1409043221e-41	2.8104374182e-17	9.0260569902e-17	9.2594761055e-29	1.4155940682e-61	4.6196814256e-112	1.0755015198e-29	1.4528826689e-86	1.6531416599e-38	2.1224713200e-32	7.3642272108e-72	2.0013688037e-41	1.4360335648e-142	2.2743227543e-124	8.3452634166e-14	1.8533851016e-43	6.9584800871e-62	5.9860190034e-169	2.4804794996e-156	1.8997512066e-208	1.4047620920e-297	1.2175781801e-45	2.3720202901e-186	1.9525373647e-27	1.0729123694e-310	1.8629302109e-227	1.9264433528e-149	6.9978808925e-132	6.6513192507e-114	3.1231217751e-82	3.8191432974e-51	6.0591936548e-211	3.0697439678e-80	2.3343389305e-85	2.2633997064e-22	8.2008334014e-48	2.2229202776e-57	6.5177623152e-231	4.3192280399e-249	6.7124245747e-252	1.0275961067e-39	3.0798573034e-277	1.3735485289e-155	5.4745288947e-33	1.3479002326e-22	0.0000000000e+00	7.1243946530e-168	1.9201350336e-157	7.7024057393e-152	5.9194802583e-154	9.0089965992e-139	5.6288865080e-146	9.5062921356e-17	2.6794678728e-89	2.2556191478e-32	1.9711480800e-128	1.0888848089e-301	0.0000000000e+00	1.0353724666e-151	7.1571793617e-159	5.0131709357e-159	3.4161964118e-214	6.4563723080e-54	1.0000420455e-09	2.4098349892e-171	8.5473757589e-65	0.0000000000e+00	1.0209994800e-264	6.4459409058e-42	1.0858482426e-35	4.6243946801e-214	9.8691995070e-233	0.0000000000e+00	5.1153139845e-254	0.0000000000e+00	1.9718560306e-299	0.0000000000e+00	3.3015724012e-69	5.4068054816e-05	4.2839724930e-70	4.1834296982e-48	1.8218596705e-43	5.7266371442e-21	6.2791242132e-68	1.9474557236e-34	4.6019189868e-07	1.4587084244e-89	1.4215370503e-89	1.3694545510e-109	4.1398942592e-109	4.8619682610e-158	4.3015567014e-41	9.2739882677e-23	3.0399162929e-12	8.9632269659e-65	1.2369132851e-116	1.5713469654e-91	5.3330085562e-39	8.7959259173e-70	7.5253829361e-75	8.5296347626e-01	5.1218081465e-08	6.8067648174e-05	1.1258854751e-54	3.1473686170e-71	1.4359889509e-06	5.7274824093e-04	2.6496912325e-89	1.4929021200e-84	3.8881808456e-86	1.9701787442e-05	8.6170759843e-49	1.1559544282e-04	4.3948164905e-07	1.2887437212e-23	3.5339852068e-53	5.5327460959e-05	8.0831601028e-87	2.7974906910e-58	2.0006535376e-31	3.1892917348e-85	6.2403468191e-82	3.5585293566e-52	2.3316099517e-91	3.0261230013e-35	3.1227863179e-18	1.2961723787e-82	1.5294667570e-130	1.2027541595e-201	6.2582277185e-103	8.9076824776e-78	4.7645069367e-75	2.6868685680e-68	1.4986505524e-78	3.2179763232e-74	4.3169792698e-12	1.0273368574e-92	4.7387233874e-214	8.1486098597e-260	5.3260276622e-321	6.3100826915e-120	2.0157571440e-83	5.6106050720e-50	5.2225168912e-33	8.0034040283e-36	2.8375286867e-06	6.3922799622e-106	7.7878399616e-63	1.1316265165e-59	9.3788948522e-15	1.8944524836e-30	5.7240671934e-32	4.4787648725e-112	6.3640756699e-100	1.5408994342e-53	1.2478426691e-28	1.5138440897e-07	1.4552605132e-08	1.2162436361e-206	9.3545760669e-93	1.0287426012e-235	4.3516644107e-180	4.4126690459e-98	1.1667108791e-147	6.7715209251e-253	9.9891113163e-242	5.4789687096e-13	5.3756762797e-35	5.7249318197e-42	3.4669541417e-56	2.1684097464e-68	2.6654118339e-73	1.5661133355e-82	7.5425200151e-96	6.7339462426e-105	2.8827465393e-102	1.3762722879e-100	3.8329566539e-117	1.3733546853e-138	1.7726064770e-165	6.7972241191e-139	8.3085429676e-139	8.2863934239e-83	5.1317532782e-174	1.6527114934e-144	1.6605108062e-79	7.1977903987e-47	5.1651593620e-48	1.0125240265e-94	3.1329527283e-83	1.2345303601e-194	4.2250835053e-70	2.9297731440e-80	2.0430659075e-112	7.6189933527e-154	2.7906698727e-278	0.0000000000e+00	1.6914308369e-225	3.7930811056e-296	0.0000000000e+00	0.0000000000e+00	1.0121104216e-302	1.1801622869e-194	8.9370440600e-178	0.0000000000e+00	5.6110791897e-112	4.2685519259e-105	2.5963535204e-202	1.0196494875e-115	5.0566523434e-144	2.2151816465e-85	7.3627376366e-291	3.9435195523e-137	2.4673210115e-226	6.0312848566e-84	1.4877523603e-250	2.3576058892e-111	7.8833491506e-86	3.7228503459e-76	1.0878720503e-75	1.1845017328e-122	6.0945194058e-91	0.0000000000e+00	3.9281462721e-127	1.8640750596e-152	6.7712930187e-288	1.6058126663e-208	3.3731975951e-258	9.9646769246e-153	6.3205422222e-153	2.7074032079e-281	1.3689459922e-152	1.0049802032e-297	1.1958968253e-207	1.4795314624e-300	8.8239133603e-213	0.0000000000e+00	1.0690565116e-235	0.0000000000e+00	3.3472947506e-320	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.6447449252e-143	4.2109588400e-129	1.2915820578e-271	1.6490090716e-114	2.7838570990e-106	3.8050925893e-125	4.4294729138e-142	2.6647424519e-279	7.6044248224e-108	8.8372607970e-72	6.6006691778e-166	1.8964049674e-265	1.3463113251e-140	8.0895306221e-117	0.0000000000e+00	7.7142548403e-47	5.6819338386e-105	1.1299362347e-123	2.4979457807e-132	7.6922369249e-97	0.0000000000e+00	1.4719193942e-197	4.7991202580e-209	1.0377125966e-160	1.5482551577e-280	1.4132298210e-131	3.4723417112e-300	9.6192400818e-63	9.3586245300e-102	2.9679493074e-121	0.0000000000e+00	1.8045684314e-103	1.3999370395e-71	0.0000000000e+00	7.6795712810e-161	2.3529593752e-301	9.5781116973e-186	1.3356678318e-280	1.1933828194e-193	2.9457360707e-217	1.6556082643e-103	4.6213290325e-184	9.0628315907e-136	4.3754565659e-139	1.4162835187e-150	3.4330557035e-131	1.6675584184e-134	4.7816931705e-135	1.9939418646e-88
