1e-13         200
1.15946e-13   200
1.34436e-13   200
1.55873e-13   200
1.80729e-13   200
2.09549e-13   200
2.42964e-13   200
2.81708e-13   200
3.2663e-13    200
3.78716e-13   200
4.39107e-13   200
5.09128e-13   200
5.90316e-13   200
6.84449e-13   200
7.93594e-13   200
9.20143e-13   200
1.06687e-12   200
1.237e-12     200
1.43426e-12   200
1.66297e-12   200
1.92815e-12   200
2.23562e-12   200
2.59212e-12   200
3.00546e-12   200
3.48473e-12   200
4.04041e-12   200
4.68471e-12   200
5.43175e-12   200
6.29791e-12   200
7.3022e-12    200
8.46664e-12   200
9.81675e-12   200
1.13822e-11   200
1.31972e-11   200
1.53017e-11   200
1.77417e-11   200
2.05709e-11   200
2.38512e-11   200
2.76546e-11   200
3.20645e-11   200
3.71776e-11   200
4.3106e-11    200
4.99799e-11   200
5.79498e-11   200
6.71907e-11   200
7.79052e-11   200
9.03282e-11   200
1.04732e-10   200
1.21433e-10   200
1.40797e-10   200
1.63249e-10   200
1.89282e-10   200
2.19465e-10   200
2.54462e-10   200
2.95039e-10   200
3.42087e-10   200
3.96637e-10   200
4.59886e-10   200
5.33221e-10   200
6.18251e-10   200
7.16839e-10   200
8.31149e-10   200
9.63686e-10   200
1.11736e-09   200
1.29554e-09   200
1.50213e-09   200
1.74166e-09   200
2.01939e-09   200
2.34141e-09   200
2.71478e-09   200
3.14769e-09   200
3.64963e-09   200
4.23161e-09   200
4.9064e-09    200
5.68879e-09   200
6.59595e-09   200
7.64776e-09   200
8.8673e-09    200
1.02813e-08   200
1.19208e-08   200
1.38217e-08   200
1.60258e-08   200
1.85813e-08   200
2.15443e-08   200
2.49799e-08   200
2.89633e-08   200
3.35818e-08   200
3.89369e-08   200
4.51459e-08   200
5.2345e-08    200
6.06922e-08   200
7.03703e-08   200
8.15918e-08   200
9.46027e-08   200
1.09688e-07   200
1.2718e-07    200
1.4746e-07    200
1.70975e-07   200
1.98239e-07   200
2.29851e-07   200
2.66503e-07   200
3.09001e-07   200
3.58275e-07   200
4.15407e-07   200
4.81649e-07   200
5.58455e-07   200
6.47508e-07   200
7.50762e-07   200
8.7048e-07    200
1.00929e-06   200
1.17024e-06   200
1.35684e-06   200
1.57321e-06   200
1.82408e-06   200
2.11496e-06   200
2.45221e-06   200
2.84325e-06   200
3.29665e-06   200
3.82234e-06   200
4.43186e-06   200
5.13858e-06   200
5.958e-06     200
6.90808e-06   200
8.00967e-06   200
9.28692e-06   200
1.07678e-05   200
1.24849e-05   200
1.44758e-05   200
1.67842e-05   200
1.94606e-05   200
2.25639e-05   200
2.6162e-05    200
3.03339e-05   200
3.5171e-05    200
4.07795e-05   200
4.72823e-05   200
5.48221e-05   200
6.35642e-05   200
7.37004e-05   200
8.54529e-05   200
9.90795e-05   200
0.000114879   200
0.000133198   200
0.000154438   200
0.000179066   200
0.00020762    200
0.000240728   200
0.000279115   200
0.000323624   200
0.00037523    200
0.000435065   200
0.000504442   200
0.000584882   200
0.000678149   200
0.000786289   200
0.000911674   200
0.00105705    200
0.00122561    200
0.00142105    200
0.00164766    200
0.0019104     200
0.00221504    200
0.00256826    200
0.0029778     200
0.00345265    200
0.00400322    200
0.00464159    200
0.00538175    200
0.00623994    200
0.00723499    200
0.0083887     200
0.00972639    200
0.0112774     200
0.0130757     200
0.0151608     200
0.0175784     200
0.0203815     200
0.0236316     200
0.0274        200
0.0317693     200
0.0368354     200
0.0427093     200
0.0495198     200
0.0574164     200
0.0665722     200
0.0771881     200
0.0894967     200
0.103768      200
0.120315      200
0.139501      200
0.161747      200
0.187539      200
0.217445      200
0.252119      200
0.292323      200
0.338938      200
0.392986      200
0.455653      200
0.528313      200
0.61256       200
0.710241      200
0.823498      200
0.954816      200
1.10707       200
1.28361       200
1.4883        200
1.72563       200
2.00081       200
2.31986       200
2.68979       200
3.11872       200
3.61604       200
4.19266       200
4.86124       200
5.63643       200
6.53523       200
7.57736       200
8.78567       200
10.1867       200
11.8111       200
13.6945       200
15.8783       200
18.4103       200
21.346        200
24.7499       200
28.6967       200
33.2727       200
38.5785       200
44.7304       200
51.8632       200
60.1335       200
69.7226       200
80.8408       200
93.7319       200
108.679       200
126.009       200
146.103       200
169.401       200
196.414       200
227.735       200
264.05        200
306.157       200
354.977       200
411.583       200
477.216       200
553.314       200
641.548       200
743.851       200
862.468       200
1000          200
